rmse_raw,mae_raw,r2_raw,bias_raw,nrmse_mean,nrmse_std,nrmse_iqr,nmae_mean,nmae_std,nmae_iqr,fold,model,n_train,n_test
1.820093700002511,1.00404023006654,0.28126660122483294,0.07293330149427833,0.9047973183898428,0.8477814569658664,0.7745079574478771,0.499124252624177,0.46767190562605687,0.42725116173044264,1,linear,667.0,53
1.5484790003259303,1.214205115933529,-0.10845059781927557,0.8284755581343326,1.485449827473974,1.052829804773438,2.6357089367249875,1.1647822021492313,0.8255529037811518,2.0667321122272835,2,linear,546.0,174
2.8608759770566627,1.6020171971168014,0.1872615268393255,0.17858309602746625,1.732814038193012,0.9015200902701361,4.131228847735253,0.9703314337473055,0.504828136466415,2.313382234103684,3,linear,544.0,176
3.0634998145990444,2.1089478124059973,-0.429920407542822,-1.7034239565713076,0.9432929734990514,1.1957927945688678,0.9248301327091455,0.6493735183003897,0.8231972419841433,0.6366634905376596,4,linear,484.0,236
1.7005893980347346,1.2652693777962054,0.3293751787269249,0.4692313262706426,0.8001100205087882,0.8189168585839928,0.7027228917498903,0.595296377236962,0.6092890061085916,0.5228385858662006,5,linear,639.0,81
2.495106750758633,1.5925546560942023,0.07248242260696036,-0.2563187212881971,1.1840863471709535,0.9630771398974433,1.0267929015467625,0.7557681549421994,0.6147043539741238,0.6553722864585195,overall,linear,,720
1.8905696957942062,0.9613460696727079,0.22452871987411294,-0.48218685562211283,0.9398320487463578,0.880608471527436,0.8044977428911517,0.4779003113319282,0.4477853923643674,0.40908343390328,1,random_forest,667.0,53
1.299623382673843,0.5931519262435363,0.21919832759381574,0.03294475153010733,1.2467236101798331,0.8836298277028589,2.2121249066788815,0.5690083148165777,0.40329124681479445,1.0096202999889978,2,random_forest,546.0,174
2.8019759588351154,1.287053751683415,0.2203825231622738,-0.2376009114180394,1.6971386788825653,0.8829594989792714,4.046174669798,0.7795601161014022,0.4055767617000647,1.8585613742720792,3,random_forest,544.0,176
2.9575384256287616,2.0678844387123356,-0.332713936798374,-1.6075632062062122,0.910666030549179,1.154432300656203,0.8928417888690601,0.6367295508717621,0.807168748641474,0.6242670003659881,4,random_forest,484.0,236
1.7616519638343162,1.1989261321041456,0.2803506893891483,0.1673163286456179,0.8288393368450439,0.8483214665507716,0.7279553569563291,0.5640825547042349,0.5773414928445474,0.4954240215306387,5,random_forest,639.0,81
2.4096997362108503,1.341409696377579,0.13489315870222518,-0.59371329310511,1.143555303820639,0.9301111983509147,0.9916459819797739,0.6365839485466872,0.5177658284260672,0.552020451184189,overall,random_forest,,720
1.9103960894339806,1.0367806688344703,0.20817871002835286,0.28461790102832724,0.9496880620925853,0.8898434075564348,0.8129345061421196,0.5154000417223368,0.4829220748235764,0.4411832633338172,1,xgboost,667.0,53
1.14646540151672,0.43735750303597287,0.39238622960654645,-0.1828415344939835,1.0997997599770057,0.7794958437307112,1.9514304706667573,0.41955533610238704,0.297364713658139,0.7444383030399538,2,xgboost,546.0,174
2.6793753772813527,1.03183530051058,0.28711433658594787,-0.4184728943543,1.6228803012000925,0.8443255671919759,3.869134118817837,0.6249759542765475,0.32515224732574527,1.4900148743835089,3,xgboost,544.0,176
2.6172857881071407,1.7497691399808655,-0.043706628150338656,-1.1610775155495792,0.8058976474537578,1.0216196103003987,0.7901240115040424,0.5387775534125353,0.682997047943982,0.5282321932017707,4,xgboost,484.0,236
2.669760699181891,1.5640446864705027,-0.6528192425928709,0.8312065661865988,1.2560952633507771,1.285620178199172,1.1032069004883849,0.7358671220782331,0.7531639105886329,0.646299457219216,5,xgboost,639.0,81
2.321286277094587,1.1837301812582546,0.19721121980452394,-0.4125937075866593,1.1015975119089727,0.8959848102481849,0.9552618424257561,0.5617550214779113,0.4569036884012517,0.4871317618346727,overall,xgboost,,720
